vehicle_id,make,model,variant,year,body_type,drivetrain,battery_chemistry,usable_battery_kwh,ideal_consumption_wh_km,regen_efficiency,weight_kg,max_dc_charge_kw,temp_penalty_factor,charge_curve_hint,route_type,terrain_type,climate_type,distance_km,speed_kmh,grade_pct,temp_c,start_soc_pct,hvac_override_kw,base_consumption_kwh,speed_delta_kwh,slope_kwh,regen_kwh,hvac_kwh,temp_penalty_kwh,gross_consumption_kwh,net_consumption_kwh,estimated_wh_km,target_wh_km,target_energy_kwh,end_soc_pct,below_reserve
bmw_i4_edrive40,BMW,i4,eDrive40,2024,Sedan,RWD,NMC,80.7,157.0,0.71,2050.0,205.0,0.008,tapered_nmc,highway,hilly_up,mild,109.81,117.6,5.66,11.6,56.84,1.15,17.2402,9.9256,34.7199,0.0,1.0738,1.1585,64.118,64.118,583.9,595.07,65.3447,0.0,1
tesla_model_y_rwd,Tesla,Model Y,RWD,2024,SUV,RWD,LFP,57.5,157.0,0.7,1979.0,250.0,0.007,flat_lfp,mixed,flat,mild,50.85,94.5,0.2,20.7,47.36,1.8,7.9834,0.6904,0.5484,0.0,0.9686,0.0,10.1909,10.1909,200.41,194.744,9.9027,29.64,0
tesla_model_3_lr_awd,Tesla,Model 3,Long Range AWD,2024,Sedan,AWD,NMC,75.0,134.0,0.74,1844.0,250.0,0.008,tapered_nmc,city,hilly_down,cold,6.08,30.0,-6.28,-8.6,75.27,2.44,0.8147,-0.6889,0.0,1.4198,0.4945,0.1864,0.831,0.5703,93.8,93.8,0.5703,74.51,0
volvo_ex40_twin,Volvo,EX40,Twin Motor AWD,2024,SUV,AWD,NMC,79.0,195.0,0.68,2270.0,150.0,0.009,tapered_nmc,mixed,rolling,cold,11.64,83.0,0.75,-1.6,92.68,1.95,2.2698,-0.2919,0.54,0.0,0.2735,0.4412,3.3296,3.3296,286.05,282.646,3.29,88.47,0
tesla_model_y_rwd,Tesla,Model Y,RWD,2024,SUV,RWD,LFP,57.5,157.0,0.7,1979.0,250.0,0.007,flat_lfp,highway,hilly_up,hot,60.81,135.1,2.52,30.3,27.26,2.38,9.5472,9.4976,8.264,0.0,1.0713,0.0,28.38,28.38,466.7,479.073,29.1324,0.0,1
bmw_ix3,BMW,iX3,Impressive,2024,SUV,RWD,NMC,74.0,169.0,0.7,2185.0,150.0,0.008,tapered_nmc,mixed,flat,mild,46.43,62.1,0.14,11.4,66.25,1.31,7.8467,-3.671,0.387,0.0,0.9794,0.5399,6.082,6.082,130.99,128.766,5.9786,58.03,0
byd_dolphin,BYD,Dolphin,Standard,2024,Hatchback,FWD,LFP,43.2,145.0,0.65,1490.0,60.0,0.007,flat_lfp,highway,flat,hot,30.65,126.3,0.85,38.8,88.1,1.68,4.4443,3.462,1.0578,0.0,0.4077,0.0,9.3718,9.3718,305.77,309.405,9.4833,66.41,0
byd_atto3_lr,BYD,Atto 3,Extended Range,2024,SUV,FWD,LFP,58.0,157.0,0.65,1750.0,88.0,0.007,flat_lfp,mixed,hilly_down,cold,27.74,69.0,-5.82,-5.9,29.03,2.88,4.3552,-1.5829,0.0,5.0043,1.1578,0.7896,4.7197,3.0486,109.9,109.9,3.0486,23.77,0
tesla_model_3_lr_awd,Tesla,Model 3,Long Range AWD,2024,Sedan,AWD,NMC,75.0,134.0,0.74,1844.0,250.0,0.008,tapered_nmc,mixed,rolling,mild,24.41,86.1,-3.34,16.9,50.78,1.32,3.2709,-0.2373,0.0,3.0316,0.3742,0.0811,3.5937,2.2897,93.8,95.129,2.3221,47.73,0
renault_megane_ev60,Renault,Megane E-Tech,EV60,2024,Hatchback,FWD,NMC,55.0,149.0,0.68,1624.0,130.0,0.008,tapered_nmc,highway,rolling,mild,73.59,132.8,-2.49,11.0,87.28,1.33,10.9649,10.2788,0.0,5.5142,0.737,0.7895,22.7702,17.256,234.49,237.01,17.4416,55.91,0
byd_atto3_lr,BYD,Atto 3,Extended Range,2024,SUV,FWD,LFP,58.0,157.0,0.65,1750.0,88.0,0.007,flat_lfp,city,rolling,mild,9.13,45.9,1.41,11.7,51.58,1.69,1.4334,-0.9771,0.6139,0.0,0.3362,0.0833,1.4896,1.4896,163.16,167.835,1.5323,49.01,0
ford_mustang_mache_er,Ford,Mustang Mach-E,Extended Range RWD,2024,SUV,RWD,NMC,88.0,181.0,0.67,2097.0,150.0,0.008,tapered_nmc,highway,hilly_down,cold,176.28,106.9,-3.73,7.8,29.82,1.89,31.9067,10.8429,0.0,25.174,3.1166,3.1141,48.9803,23.8063,135.05,136.875,24.1283,2.77,1
hyundai_ioniq6_lr_rwd,Hyundai,IONIQ 6,Long Range RWD,2024,Sedan,RWD,NMC,74.0,130.0,0.75,1985.0,235.0,0.008,tapered_nmc,highway,hilly_up,mild,143.45,130.0,6.69,15.0,73.33,1.67,18.6485,16.1961,51.9103,0.0,1.8428,0.7459,89.3436,89.3436,622.82,641.038,91.957,0.0,1
polestar_2_lr_rwd,Polestar,2,Long Range Single Motor,2024,Fastback,RWD,NMC,79.0,157.0,0.7,2060.0,205.0,0.008,tapered_nmc,mixed,hilly_up,cold,22.53,74.9,4.96,-7.6,27.97,1.66,3.5372,-0.9486,6.273,0.0,0.4993,0.781,10.142,10.142,450.15,438.488,9.8791,15.13,0
renault_megane_ev60,Renault,Megane E-Tech,EV60,2024,Hatchback,FWD,NMC,55.0,149.0,0.68,1624.0,130.0,0.008,tapered_nmc,city,flat,mild,7.89,37.1,0.25,20.6,72.89,1.36,1.1756,-0.915,0.0873,0.0,0.2892,0.0,0.6371,0.8229,104.3,104.3,0.8229,71.39,0
nissan_ariya_87kwh,Nissan,Ariya,87kWh RWD,2024,SUV,RWD,NMC,87.0,176.0,0.67,2175.0,130.0,0.008,tapered_nmc,city,rolling,mild,6.71,38.7,2.88,17.7,96.21,1.32,1.181,-0.8997,1.1454,0.0,0.2289,0.0217,1.6772,1.6772,249.96,248.916,1.6702,94.28,0
tesla_model_3_lr_awd,Tesla,Model 3,Long Range AWD,2024,Sedan,AWD,NMC,75.0,134.0,0.74,1844.0,250.0,0.008,tapered_nmc,mixed,flat,mild,32.98,51.6,0.11,22.0,44.24,1.49,4.4193,-2.7028,0.1823,0.0,0.9523,0.0,2.9367,3.0935,93.8,93.8,3.0935,40.12,0
byd_seal_lr,BYD,Seal,Long Range RWD,2024,Sedan,RWD,LFP,80.0,153.0,0.68,2150.0,150.0,0.007,flat_lfp,mixed,rolling,hot,38.44,74.5,0.43,33.1,57.59,1.95,5.8813,-1.6162,0.9684,0.0,1.0061,0.0,6.2396,6.2396,162.32,158.973,6.1109,49.79,0
tesla_model_y_lr_awd,Tesla,Model Y,Long Range AWD,2024,SUV,AWD,NMC,75.0,179.0,0.72,2232.0,250.0,0.008,tapered_nmc,mixed,rolling,hot,40.85,67.6,3.82,29.8,22.25,1.74,7.3122,-2.817,9.4911,0.0,1.0515,0.0,15.4888,15.4888,379.16,386.825,15.8018,1.6,1
kia_ev9_lr_awd,Kia,EV9,Long Range AWD,2024,SUV,AWD,NMC,96.0,205.0,0.7,2640.0,235.0,0.009,tapered_nmc,highway,rolling,hot,123.77,109.0,-0.57,39.9,52.95,2.05,25.3728,9.7656,0.0,3.5527,2.3278,0.0,38.5902,35.0375,283.09,278.746,34.5003,16.45,0
byd_han,BYD,Han,EV AWD,2024,Sedan,AWD,LFP,82.0,161.0,0.68,2320.0,120.0,0.007,flat_lfp,highway,rolling,hot,39.83,105.2,-1.3,25.3,46.09,1.62,6.4126,1.9482,0.0,2.226,0.6134,0.0,9.2434,7.0175,176.19,180.031,7.1706,37.53,0
bmw_ix3,BMW,iX3,Impressive,2024,SUV,RWD,NMC,74.0,169.0,0.7,2185.0,150.0,0.008,tapered_nmc,mixed,rolling,cold,33.48,51.1,-1.47,0.3,45.79,1.92,5.6581,-3.4965,0.0,2.0513,1.258,0.8917,4.3113,3.9607,118.3,118.3,3.9607,40.44,0
chevrolet_equinox_ev,Chevrolet,Equinox EV,LT RWD,2024,SUV,RWD,NMC,78.0,175.0,0.68,2056.0,150.0,0.008,tapered_nmc,highway,flat,mild,144.74,107.0,0.23,15.1,54.88,1.65,25.3295,8.6617,1.8651,0.0,2.232,0.9929,39.0812,39.0812,270.01,275.637,39.8957,4.78,1
tesla_model_3_rwd,Tesla,Model 3,RWD,2024,Sedan,RWD,LFP,57.5,139.0,0.72,1761.0,170.0,0.007,flat_lfp,highway,rolling,mild,37.13,139.8,-0.78,13.2,79.43,1.06,5.1611,5.7506,0.0,1.0006,0.2815,0.2457,11.4388,10.4382,281.13,286.936,10.6539,61.28,0
tesla_model_3_lr_awd,Tesla,Model 3,Long Range AWD,2024,Sedan,AWD,NMC,75.0,134.0,0.74,1844.0,250.0,0.008,tapered_nmc,mixed,flat,mild,36.55,71.4,-0.31,11.1,85.9,1.35,4.8977,-1.5935,0.0,0.4213,0.6911,0.3487,4.4743,4.053,110.89,109.559,4.0044,80.5,0
renault_megane_ev60,Renault,Megane E-Tech,EV60,2024,Hatchback,FWD,NMC,55.0,149.0,0.68,1624.0,130.0,0.008,tapered_nmc,mixed,flat,mild,41.25,72.7,0.53,12.5,21.49,1.49,6.1463,-1.8706,0.9675,0.0,0.8454,0.3688,6.4574,6.4574,156.54,159.947,6.5978,9.75,1
bmw_ix3,BMW,iX3,Impressive,2024,SUV,RWD,NMC,74.0,169.0,0.7,2185.0,150.0,0.008,tapered_nmc,mixed,rolling,hot,56.91,63.4,1.1,37.1,88.22,2.43,9.6178,-4.3161,3.7273,0.0,2.1813,0.0,11.2103,11.2103,196.98,202.117,11.5025,73.07,0
ford_mustang_mache_er,Ford,Mustang Mach-E,Extended Range RWD,2024,SUV,RWD,NMC,88.0,181.0,0.67,2097.0,150.0,0.008,tapered_nmc,highway,rolling,mild,52.16,97.5,1.48,14.2,54.83,1.52,9.441,1.3762,4.4113,0.0,0.8132,0.4381,16.4796,16.4796,315.94,322.2,16.8059,36.1,0
tesla_model_3_rwd,Tesla,Model 3,RWD,2024,Sedan,RWD,LFP,57.5,139.0,0.72,1761.0,170.0,0.007,flat_lfp,highway,hilly_up,mild,73.06,98.0,5.28,13.3,39.08,1.1,10.1553,1.5819,18.5114,0.0,0.8201,0.4763,31.545,31.545,431.77,419.535,30.6512,0.0,1
hyundai_ioniq5_lr_rwd,Hyundai,IONIQ 5,Long Range RWD,2024,SUV,RWD,NMC,74.0,159.0,0.72,2100.0,235.0,0.008,tapered_nmc,mixed,rolling,mild,42.35,51.9,-2.73,11.9,40.67,1.86,6.7337,-4.0923,0.0,4.7636,1.5177,0.4363,4.5954,4.7136,111.3,112.36,4.7584,34.3,0
byd_atto3_lr,BYD,Atto 3,Extended Range,2024,SUV,FWD,LFP,58.0,157.0,0.65,1750.0,88.0,0.007,flat_lfp,highway,flat,mild,147.34,92.8,0.79,14.4,43.84,1.24,23.1324,1.2367,5.5508,0.0,1.9688,0.9068,32.7954,32.7954,222.58,228.658,33.6904,0.0,1
kia_ev9_lr_awd,Kia,EV9,Long Range AWD,2024,SUV,AWD,NMC,96.0,205.0,0.7,2640.0,235.0,0.009,tapered_nmc,highway,hilly_down,mild,155.97,132.1,-5.7,18.0,60.02,1.68,31.9738,29.419,0.0,44.7697,1.9836,0.5755,65.8705,22.3817,143.5,144.914,22.6022,36.71,0
bmw_ix3,BMW,iX3,Impressive,2024,SUV,RWD,NMC,74.0,169.0,0.7,2185.0,150.0,0.008,tapered_nmc,highway,hilly_down,mild,162.68,101.9,-6.33,21.3,46.34,1.71,27.4929,6.4622,0.0,42.9194,2.73,0.0,36.685,19.245,118.3,118.3,19.245,20.33,0
ford_mustang_mache_er,Ford,Mustang Mach-E,Extended Range RWD,2024,SUV,RWD,NMC,88.0,181.0,0.67,2097.0,150.0,0.008,tapered_nmc,highway,hilly_down,mild,46.02,100.7,-5.49,15.7,89.03,1.34,8.3296,1.7528,0.0,9.6729,0.6124,0.2865,10.9813,5.8307,126.7,126.954,5.8424,82.4,0
chevrolet_equinox_ev,Chevrolet,Equinox EV,LT RWD,2024,SUV,RWD,NMC,78.0,175.0,0.68,2056.0,150.0,0.008,tapered_nmc,highway,flat,mild,132.41,138.2,0.76,23.1,49.04,1.8,23.1717,24.8691,5.638,0.0,1.7246,0.0,55.4034,55.4034,418.42,426.488,56.4713,0.0,1
tesla_model_y_rwd,Tesla,Model Y,RWD,2024,SUV,RWD,LFP,57.5,157.0,0.7,1979.0,250.0,0.007,flat_lfp,highway,hilly_down,cold,140.92,129.9,-6.7,6.5,73.73,1.48,22.1244,19.1609,0.0,35.6416,1.6056,2.0908,44.9816,15.4871,109.9,109.9,15.4871,46.8,0
audi_q4_etron_40,Audi,Q4 e-tron,40,2024,SUV,RWD,NMC,76.6,166.0,0.68,2135.0,135.0,0.008,tapered_nmc,highway,rolling,hot,48.31,133.3,2.86,30.8,92.78,2.01,8.0195,7.6172,8.0384,0.0,0.7285,0.0,24.4035,24.4035,505.14,519.627,25.1032,60.92,0
hyundai_ioniq6_lr_rwd,Hyundai,IONIQ 6,Long Range RWD,2024,Sedan,RWD,NMC,74.0,130.0,0.75,1985.0,235.0,0.008,tapered_nmc,mixed,hilly_down,hot,24.87,93.0,-6.12,31.6,45.37,2.05,3.2331,0.1853,0.0,6.1747,0.5482,0.0,3.9666,2.2632,91.0,91.789,2.2828,42.31,0
tesla_model_y_lr_awd,Tesla,Model Y,Long Range AWD,2024,SUV,AWD,NMC,75.0,179.0,0.72,2232.0,250.0,0.008,tapered_nmc,mixed,flat,hot,34.58,86.8,0.85,30.0,53.79,2.43,6.1898,-0.3695,1.7877,0.0,0.9681,0.0,8.8335,8.8335,255.45,249.325,8.6217,42.01,0
byd_atto3_lr,BYD,Atto 3,Extended Range,2024,SUV,FWD,LFP,58.0,157.0,0.65,1750.0,88.0,0.007,flat_lfp,highway,rolling,mild,120.32,130.7,1.9,16.3,22.19,1.24,18.8902,16.7297,10.9017,0.0,1.1415,0.4893,48.1525,48.1525,400.2,403.6,48.5611,0.0,1
audi_q4_etron_40,Audi,Q4 e-tron,40,2024,SUV,RWD,NMC,76.6,166.0,0.68,2135.0,135.0,0.008,tapered_nmc,mixed,rolling,cold,20.0,65.3,0.61,-8.0,39.97,2.66,3.32,-1.3957,0.7098,0.0,0.8147,0.7437,4.1925,4.1925,209.62,212.986,4.2597,34.5,0
audi_q4_etron_40,Audi,Q4 e-tron,40,2024,SUV,RWD,NMC,76.6,166.0,0.68,2135.0,135.0,0.008,tapered_nmc,highway,hilly_up,mild,148.9,106.0,4.13,20.3,40.85,1.78,24.7174,7.9271,35.7774,0.0,2.5004,0.0,70.9224,70.9224,476.31,485.649,72.3131,0.0,1
hyundai_ioniq5_lr_rwd,Hyundai,IONIQ 5,Long Range RWD,2024,SUV,RWD,NMC,74.0,159.0,0.72,2100.0,235.0,0.008,tapered_nmc,city,rolling,cold,17.78,62.8,3.07,-6.0,95.85,2.91,2.827,-1.2936,3.1236,0.0,0.8239,0.588,6.0689,6.0689,341.33,344.343,6.1224,87.65,0
audi_q4_etron_40,Audi,Q4 e-tron,40,2024,SUV,RWD,NMC,76.6,166.0,0.68,2135.0,135.0,0.008,tapered_nmc,city,flat,mild,6.71,59.1,-0.9,18.7,68.03,1.4,1.1139,-0.569,0.0,0.2389,0.159,0.0116,0.7154,0.7797,116.2,119.393,0.8011,67.01,0
byd_atto3_lr,BYD,Atto 3,Extended Range,2024,SUV,FWD,LFP,58.0,157.0,0.65,1750.0,88.0,0.007,flat_lfp,highway,flat,mild,95.27,136.0,-0.09,19.4,29.48,1.7,14.9574,15.2185,0.0,0.2658,1.1909,0.0628,31.4296,31.1638,327.11,321.036,30.5851,0.0,1
hyundai_ioniq6_lr_rwd,Hyundai,IONIQ 6,Long Range RWD,2024,Sedan,RWD,NMC,74.0,130.0,0.75,1985.0,235.0,0.008,tapered_nmc,mixed,rolling,cold,52.82,80.0,3.96,-4.9,74.18,2.0,6.8666,-1.246,11.3141,0.0,1.3205,1.3678,19.623,19.623,371.51,369.471,19.5155,47.66,0
byd_seal_lr,BYD,Seal,Long Range RWD,2024,Sedan,RWD,LFP,80.0,153.0,0.68,2150.0,150.0,0.007,flat_lfp,city,hilly_down,mild,10.12,34.9,-3.79,19.1,26.86,1.43,1.5484,-1.239,0.0,1.528,0.4147,0.0098,0.7338,1.0839,107.1,109.487,1.108,25.51,0
chevrolet_equinox_ev,Chevrolet,Equinox EV,LT RWD,2024,SUV,RWD,NMC,78.0,175.0,0.68,2056.0,150.0,0.008,tapered_nmc,mixed,flat,mild,31.16,79.9,-0.85,17.8,24.17,1.95,5.453,-0.999,0.0,1.0091,0.7605,0.096,5.3105,4.3014,138.04,137.799,4.2938,18.66,0
kia_ev9_lr_awd,Kia,EV9,Long Range AWD,2024,SUV,AWD,NMC,96.0,205.0,0.7,2640.0,235.0,0.009,tapered_nmc,highway,hilly_down,hot,119.73,127.4,-6.75,28.8,69.57,2.24,24.5447,19.7685,0.0,40.6982,2.1051,0.0,47.8108,17.1813,143.5,143.5,17.1813,51.67,0
kia_ev9_lr_awd,Kia,EV9,Long Range AWD,2024,SUV,AWD,NMC,96.0,205.0,0.7,2640.0,235.0,0.009,tapered_nmc,city,hilly_down,cold,5.23,31.8,-4.29,-3.9,57.45,2.21,1.0722,-0.8893,0.0,1.1299,0.3635,0.2306,0.8003,0.7505,143.5,145.31,0.76,56.67,0
volkswagen_id3_pro,Volkswagen,ID.3,Pro,2024,Hatchback,RWD,NMC,58.0,149.0,0.67,1809.0,135.0,0.008,tapered_nmc,city,flat,cold,4.3,59.9,0.67,3.5,94.1,1.84,0.6407,-0.32,0.142,0.0,0.1321,0.0846,0.6794,0.6794,157.99,161.563,0.6947,92.93,0
mercedes_eqa250,Mercedes-Benz,EQA,250,2024,SUV,FWD,NMC,66.5,166.0,0.67,2040.0,100.0,0.008,tapered_nmc,highway,hilly_down,mild,95.37,98.2,-2.95,16.9,96.0,1.59,15.8314,2.5296,0.0,10.4786,1.5442,0.3926,20.2978,11.082,116.2,119.148,11.3632,79.34,0
audi_q4_etron_40,Audi,Q4 e-tron,40,2024,SUV,RWD,NMC,76.6,166.0,0.68,2135.0,135.0,0.008,tapered_nmc,highway,flat,cold,64.48,91.8,-0.48,2.7,54.91,2.99,10.7037,0.3665,0.0,1.2244,2.1002,1.4814,14.6517,13.4273,208.24,213.578,13.7715,37.38,0
tesla_model_y_lr_awd,Tesla,Model Y,Long Range AWD,2024,SUV,AWD,NMC,75.0,179.0,0.72,2232.0,250.0,0.008,tapered_nmc,mixed,hilly_down,mild,32.89,55.6,-3.04,12.1,47.97,1.44,5.8873,-3.2911,0.0,4.3786,0.8518,0.3721,3.9347,4.1211,125.3,125.3,4.1211,42.48,0
byd_atto3_lr,BYD,Atto 3,Extended Range,2024,SUV,FWD,LFP,58.0,157.0,0.65,1750.0,88.0,0.007,flat_lfp,highway,hilly_up,mild,129.47,100.6,6.99,10.1,81.35,1.33,20.3268,4.2357,43.157,0.0,1.7117,1.4086,70.8398,70.8398,547.15,560.952,72.6264,0.0,1
byd_han,BYD,Han,EV AWD,2024,Sedan,AWD,LFP,82.0,161.0,0.68,2320.0,120.0,0.007,flat_lfp,highway,rolling,hot,33.89,124.1,1.45,30.9,67.23,2.46,5.4563,3.9647,3.1067,0.0,0.6718,0.0,13.5954,13.5954,401.16,409.271,13.8702,50.65,0
byd_seal_lr,BYD,Seal,Long Range RWD,2024,Sedan,RWD,LFP,80.0,153.0,0.68,2150.0,150.0,0.007,flat_lfp,city,rolling,mild,10.64,50.1,-1.85,19.2,46.35,1.13,1.6279,-1.0265,0.0,0.7842,0.24,0.0091,0.8505,1.1395,107.1,107.886,1.1479,44.93,0
nissan_ariya_87kwh,Nissan,Ariya,87kWh RWD,2024,SUV,RWD,NMC,87.0,176.0,0.67,2175.0,130.0,0.008,tapered_nmc,mixed,hilly_up,mild,57.87,78.5,2.66,10.7,71.49,1.53,10.1851,-2.1122,9.1235,0.0,1.1279,0.7578,19.0821,19.0821,329.74,320.947,18.5732,49.56,0
tesla_model_3_rwd,Tesla,Model 3,RWD,2024,Sedan,RWD,LFP,57.5,139.0,0.72,1761.0,170.0,0.007,flat_lfp,mixed,rolling,cold,22.76,62.0,2.17,-2.8,21.64,1.75,3.1636,-1.4847,2.3701,0.0,0.6424,0.5049,5.1963,5.1963,228.31,226.783,5.1616,12.6,0
volkswagen_id4_pro,Volkswagen,ID.4,Pro,2024,SUV,RWD,NMC,77.0,165.0,0.68,2124.0,135.0,0.008,tapered_nmc,mixed,hilly_up,mild,16.03,74.5,3.88,21.3,44.81,1.78,2.645,-0.7269,3.5999,0.0,0.383,0.0,5.901,5.901,368.12,359.976,5.7704,37.15,0
renault_megane_ev60,Renault,Megane E-Tech,EV60,2024,Hatchback,FWD,NMC,55.0,149.0,0.68,1624.0,130.0,0.008,tapered_nmc,city,rolling,cold,10.02,40.5,-1.85,0.8,27.22,2.01,1.493,-1.1088,0.0,0.5578,0.4973,0.2293,1.1108,1.0451,104.3,104.3,1.0451,25.32,0
byd_atto3_lr,BYD,Atto 3,Extended Range,2024,SUV,FWD,LFP,58.0,157.0,0.65,1750.0,88.0,0.007,flat_lfp,mixed,rolling,cold,27.09,73.2,-2.21,2.4,32.41,2.29,4.2531,-1.2597,0.0,1.8557,0.8475,0.524,4.3649,2.9772,109.9,110.754,3.0003,27.28,0
polestar_2_lr_rwd,Polestar,2,Long Range Single Motor,2024,Fastback,RWD,NMC,79.0,157.0,0.7,2060.0,205.0,0.008,tapered_nmc,city,rolling,cold,16.43,37.0,3.87,2.3,44.03,1.9,2.5795,-2.0103,3.5693,0.0,0.8437,0.3653,5.3475,5.3475,325.47,324.059,5.3243,37.26,0
bmw_ix3,BMW,iX3,Impressive,2024,SUV,RWD,NMC,74.0,169.0,0.7,2185.0,150.0,0.008,tapered_nmc,city,flat,cold,3.94,42.0,-0.81,1.9,65.48,2.1,0.6659,-0.4836,0.0,0.133,0.197,0.0964,0.4757,0.4661,118.3,118.3,0.4661,64.85,0
tesla_model_3_rwd,Tesla,Model 3,RWD,2024,Sedan,RWD,LFP,57.5,139.0,0.72,1761.0,170.0,0.007,flat_lfp,highway,flat,mild,99.43,129.3,0.69,10.6,53.3,1.49,13.8208,11.7673,3.2922,0.0,1.1458,0.9094,30.9355,30.9355,311.13,307.657,30.5903,0.0,1
ford_mustang_mache_er,Ford,Mustang Mach-E,Extended Range RWD,2024,SUV,RWD,NMC,88.0,181.0,0.67,2097.0,150.0,0.008,tapered_nmc,mixed,rolling,mild,23.25,98.3,2.97,12.6,34.81,1.82,4.2082,0.6809,3.9459,0.0,0.4305,0.2491,9.5146,9.5146,409.23,411.785,9.574,24.0,0
renault_megane_ev60,Renault,Megane E-Tech,EV60,2024,Hatchback,FWD,NMC,55.0,149.0,0.68,1624.0,130.0,0.008,tapered_nmc,city,rolling,cold,4.1,31.9,-0.18,2.5,89.5,2.66,0.6109,-0.5061,0.0,0.0222,0.3419,0.0855,0.5322,0.51,124.38,125.14,0.5131,88.57,0
nissan_leaf_40,Nissan,Leaf,40kWh,2024,Hatchback,FWD,NMC,36.0,153.0,0.65,1543.0,50.0,0.009,tapered_nmc,mixed,hilly_up,mild,44.53,98.2,5.21,21.3,27.01,0.99,6.8131,1.0886,9.7549,0.0,0.4489,0.0,18.1055,18.1055,406.59,399.047,17.7696,0.0,1
tesla_model_y_rwd,Tesla,Model Y,RWD,2024,SUV,RWD,LFP,57.5,157.0,0.7,1979.0,250.0,0.007,flat_lfp,highway,flat,cold,102.17,97.3,-0.52,5.2,88.66,1.68,16.0407,2.2741,0.0,2.0056,1.7641,1.6618,21.7407,19.7352,193.16,188.363,19.245,54.34,0
volvo_ex40_twin,Volvo,EX40,Twin Motor AWD,2024,SUV,AWD,NMC,79.0,195.0,0.68,2270.0,150.0,0.009,tapered_nmc,mixed,rolling,cold,18.31,57.6,1.62,7.3,57.72,2.0,3.5704,-1.8985,1.8348,0.0,0.6358,0.4081,4.6872,4.6872,255.99,257.299,4.7111,51.79,0
byd_dolphin,BYD,Dolphin,Standard,2024,Hatchback,FWD,LFP,43.2,145.0,0.65,1490.0,60.0,0.007,flat_lfp,mixed,hilly_up,mild,26.69,55.1,6.16,16.0,53.25,1.25,3.87,-2.1895,6.6755,0.0,0.6055,0.1084,9.0699,9.0699,339.82,341.424,9.1126,32.25,0
ford_mustang_mache_er,Ford,Mustang Mach-E,Extended Range RWD,2024,SUV,RWD,NMC,88.0,181.0,0.67,2097.0,150.0,0.008,tapered_nmc,mixed,flat,mild,34.31,79.6,0.22,19.5,85.34,1.64,6.2101,-1.17,0.4313,0.0,0.7069,0.0248,6.2032,6.2032,180.8,183.125,6.283,78.29,0
polestar_2_lr_rwd,Polestar,2,Long Range Single Motor,2024,Fastback,RWD,NMC,79.0,157.0,0.7,2060.0,205.0,0.008,tapered_nmc,city,rolling,mild,6.82,50.9,3.11,11.6,69.82,1.55,1.0707,-0.6644,1.1906,0.0,0.2077,0.072,1.8766,1.8766,275.16,274.307,1.8708,67.44,0
volkswagen_id3_pro,Volkswagen,ID.3,Pro,2024,Hatchback,RWD,NMC,58.0,149.0,0.67,1809.0,135.0,0.008,tapered_nmc,city,flat,cold,8.19,34.3,-0.56,6.4,47.13,1.42,1.2203,-0.9836,0.0,0.1515,0.3391,0.1328,0.7086,0.8542,104.3,106.443,0.8718,45.66,0
renault_megane_ev60,Renault,Megane E-Tech,EV60,2024,Hatchback,FWD,NMC,55.0,149.0,0.68,1624.0,130.0,0.008,tapered_nmc,mixed,hilly_down,mild,29.52,70.8,-1.82,19.1,48.82,1.33,4.3985,-1.4733,0.0,1.6168,0.5545,0.0317,3.5114,3.0789,104.3,107.247,3.1659,43.22,0
byd_atto3_lr,BYD,Atto 3,Extended Range,2024,SUV,FWD,LFP,58.0,157.0,0.65,1750.0,88.0,0.007,flat_lfp,highway,flat,mild,130.06,96.5,-0.6,18.5,28.07,1.49,20.4194,2.57,0.0,2.4189,2.0082,0.2144,25.212,22.7931,175.25,180.442,23.4683,0.0,1
hyundai_ioniq5_lr_rwd,Hyundai,IONIQ 5,Long Range RWD,2024,SUV,RWD,NMC,74.0,159.0,0.72,2100.0,235.0,0.008,tapered_nmc,city,rolling,hot,8.46,35.4,1.42,27.6,88.76,1.65,1.3451,-1.0698,0.6875,0.0,0.3943,0.0,1.3571,1.3571,160.42,163.373,1.3821,86.93,0
kia_ev6_lr_rwd,Kia,EV6,Long Range RWD,2024,Crossover,RWD,NMC,74.0,148.0,0.73,2015.0,235.0,0.008,tapered_nmc,mixed,rolling,cold,21.2,62.9,-1.28,-3.6,23.73,2.65,3.1376,-1.4312,0.0,1.0877,0.8932,0.5924,3.192,2.1963,103.6,103.6,2.1963,20.76,0
byd_seal_lr,BYD,Seal,Long Range RWD,2024,Sedan,RWD,LFP,80.0,153.0,0.68,2150.0,150.0,0.007,flat_lfp,highway,hilly_down,mild,45.62,92.5,-1.8,21.2,97.01,1.63,6.9799,0.3328,0.0,3.2715,0.8039,0.0,8.1166,4.8859,107.1,110.15,5.0251,90.9,0
mercedes_eqa250,Mercedes-Benz,EQA,250,2024,SUV,FWD,NMC,66.5,166.0,0.67,2040.0,100.0,0.008,tapered_nmc,highway,hilly_down,cold,114.37,115.4,-6.08,-7.9,36.43,2.13,18.9854,9.9852,0.0,25.8992,2.111,4.2375,35.3192,13.2898,116.2,117.792,13.4719,16.45,0
chevrolet_equinox_ev,Chevrolet,Equinox EV,LT RWD,2024,SUV,RWD,NMC,78.0,175.0,0.68,2056.0,150.0,0.008,tapered_nmc,mixed,rolling,mild,14.96,82.4,-1.32,11.9,87.89,1.61,2.618,-0.3646,0.0,0.7523,0.2923,0.1696,2.7153,1.963,131.22,130.557,1.9531,85.37,0
